customerId,customerName,customerCity,creditcardNumber,accountNumber,job,marital,education,housing,loan
12469,Shelly,Santa Clara,12469,12469,services,single,secondary,no,yes
12470,Ola,Rosselle,12470,12470,housemaid,married,primary,no,yes
12471,Stacey,Pittsburgh,12471,12471,management,married,primary,no,yes
12472,Lisa,Pennsylvania,12472,12472,admin.,married,secondary,yes,yes
12473,David,Columbia,12473,12473,blue-collar,divorced,primary,no,no
12474,Jeanette,Newcastle,12474,12474,technician,divorced,secondary,no,no
12475,Adrian,New York,12475,12475,management,married,tertiary,yes,yes
12476,Peter,San Jose,12476,12476,admin.,single,secondary,no,yes
12477,CHRIS,Houston,12477,12477,unemployed,divorced,primary,yes,yes
12478,Rhiannon,San Fransisco,12478,12478,technician,single,tertiary,no,no
12479,Shelly,Los Angeles,12479,12479,entrepreneur,single,primary,no,yes
12480,Ola,Jersey,12480,12480,management,married,tertiary,yes,no
12481,Stacey,San Antonio,12481,12481,admin.,single,secondary,no,no
12482,Lisa,Dallas,12482,12482,self-employed,single,tertiary,no,yes
12483,David,Santa Clara,12483,12483,technician,married,tertiary,no,no
12484,Jeanette,Rosselle,12484,12484,admin.,married,tertiary,no,no
12485,Adrian,Pittsburgh,12485,12485,services,single,secondary,no,yes
12486,Peter,Pennsylvania,12486,12486,technician,divorced,tertiary,no,yes
12487,CHRIS,Columbia,12487,12487,technician,married,secondary,no,yes
12488,Rhiannon,Newcastle,12488,12488,management,married,tertiary,no,yes
12489,Shelly,New York,12489,12489,technician,divorced,secondary,no,yes
12490,Ola,San Jose,12490,12490,technician,single,tertiary,no,yes
12491,Stacey,Houston,12491,12491,services,married,primary,no,yes
12492,Lisa,San Fransisco,12492,12492,technician,single,tertiary,no,no
12493,David,Los Angeles,12493,12493,technician,divorced,secondary,no,yes
12494,Jeanette,Jersey,12494,12494,retired,married,secondary,no,yes
12495,Adrian,San Antonio,12495,12495,technician,single,secondary,no,no
12496,Peter,Dallas,12496,12496,technician,single,secondary,no,no
12497,CHRIS,Santa Clara,12497,12497,management,single,tertiary,no,yes
12498,Rhiannon,Rosselle,12498,12498,student,single,secondary,yes,no
12499,Shelly,Pittsburgh,12499,12499,admin.,married,tertiary,no,yes
12500,Ola,Pennsylvania,12500,12500,blue-collar,divorced,primary,no,yes
12501,Stacey,Columbia,12501,12501,admin.,married,secondary,no,yes
12502,Lisa,Newcastle,12502,12502,technician,single,tertiary,no,no
12503,David,New York,12503,12503,admin.,divorced,secondary,yes,no
12504,Jeanette,San Jose,12504,12504,self-employed,married,secondary,no,yes
12505,Adrian,Houston,12505,12505,technician,married,secondary,yes,yes
12506,Peter,San Fransisco,12506,12506,services,single,secondary,no,yes
12507,CHRIS,Los Angeles,12507,12507,technician,single,secondary,no,yes
12508,Rhiannon,Jersey,12508,12508,self-employed,married,primary,yes,yes
12509,Shelly,San Antonio,12509,12509,services,married,primary,no,yes
12510,Ola,Dallas,12510,12510,retired,single,secondary,no,yes
12511,Stacey,Santa Clara,12511,12511,services,married,secondary,yes,no
12512,Lisa,Rosselle,12512,12512,services,single,primary,no,yes
12513,David,Pittsburgh,12513,12513,admin.,married,secondary,no,yes
12514,Jeanette,Pennsylvania,12514,12514,management,married,tertiary,no,no
12515,Adrian,Columbia,12515,12515,technician,single,secondary,no,no
12516,Peter,Newcastle,12516,12516,technician,married,secondary,no,yes
12517,CHRIS,New York,12517,12517,services,married,secondary,no,yes
12518,Rhiannon,San Jose,12518,12518,blue-collar,single,secondary,no,yes
12519,Shelly,Houston,12519,12519,entrepreneur,married,tertiary,no,yes
12520,Ola,San Fransisco,12520,12520,technician,single,tertiary,yes,yes
12521,Stacey,Los Angeles,12521,12521,technician,divorced,unknown,no,yes
12522,Lisa,Jersey,12522,12522,admin.,single,secondary,no,no
12523,David,San Antonio,12523,12523,technician,single,secondary,no,no
12524,Jeanette,Dallas,12524,12524,blue-collar,married,secondary,yes,yes
12525,Adrian,Santa Clara,12525,12525,services,married,secondary,no,yes
12526,Peter,Rosselle,12526,12526,services,married,secondary,no,no
12527,CHRIS,Pittsburgh,12527,12527,blue-collar,divorced,secondary,no,yes
12528,Rhiannon,Pennsylvania,12528,12528,unemployed,married,tertiary,no,yes
12529,Shelly,Columbia,12529,12529,retired,married,secondary,no,yes
12530,Ola,Newcastle,12530,12530,management,married,secondary,no,no
12531,Stacey,New York,12531,12531,blue-collar,married,secondary,no,yes
12532,Lisa,San Jose,12532,12532,admin.,divorced,secondary,no,yes
12533,David,Houston,12533,12533,management,married,tertiary,no,no
12534,Jeanette,San Fransisco,12534,12534,blue-collar,single,primary,no,no
12535,Adrian,Los Angeles,12535,12535,services,single,secondary,no,yes
12536,Peter,Jersey,12536,12536,blue-collar,married,secondary,no,yes
12537,CHRIS,San Antonio,12537,12537,services,single,secondary,no,yes
12538,Rhiannon,Dallas,12538,12538,retired,married,secondary,no,no
12539,Shelly,Santa Clara,12539,12539,blue-collar,married,secondary,no,yes
12540,Ola,Rosselle,12540,12540,blue-collar,married,primary,yes,yes
12541,Stacey,Pittsburgh,12541,12541,blue-collar,married,primary,no,no
12542,Lisa,Pennsylvania,12542,12542,blue-collar,married,unknown,yes,yes
12543,David,Columbia,12543,12543,retired,married,secondary,no,yes
12544,Jeanette,Newcastle,12544,12544,services,divorced,secondary,no,yes
12545,Adrian,New York,12545,12545,unemployed,married,secondary,no,no
12546,Peter,San Jose,12546,12546,technician,married,secondary,yes,yes
12547,CHRIS,Houston,12547,12547,housemaid,married,tertiary,no,no
12548,Rhiannon,San Fransisco,12548,12548,admin.,married,secondary,no,no
12549,Shelly,Los Angeles,12549,12549,technician,married,secondary,yes,no
12550,Ola,Jersey,12550,12550,services,married,secondary,yes,no
12551,Stacey,San Antonio,12551,12551,management,single,tertiary,no,yes
12552,Lisa,Dallas,12552,12552,management,single,tertiary,no,yes
12553,David,Santa Clara,12553,12553,admin.,married,secondary,no,yes
12554,Jeanette,Rosselle,12554,12554,technician,divorced,secondary,yes,yes
12555,Adrian,Pittsburgh,12555,12555,services,married,secondary,no,yes
12556,Peter,Pennsylvania,12556,12556,services,divorced,secondary,no,yes
12557,CHRIS,Columbia,12557,12557,technician,single,tertiary,yes,yes
12558,Rhiannon,Newcastle,12558,12558,services,single,secondary,no,yes
12559,Shelly,New York,12559,12559,services,single,secondary,no,no
12560,Ola,San Jose,12560,12560,services,married,secondary,no,no
12561,Stacey,Houston,12561,12561,blue-collar,married,primary,no,yes
12562,Lisa,San Fransisco,12562,12562,technician,divorced,secondary,no,no
12563,David,Los Angeles,12563,12563,retired,married,secondary,no,yes
12564,Jeanette,Jersey,12564,12564,blue-collar,married,secondary,yes,no
12565,Adrian,San Antonio,12565,12565,services,married,secondary,no,yes
12566,Peter,Dallas,12566,12566,retired,married,unknown,no,yes
12567,CHRIS,Santa Clara,12567,12567,blue-collar,married,primary,no,no
12568,Rhiannon,Rosselle,12568,12568,services,single,secondary,no,no
12569,Shelly,Pittsburgh,12569,12569,technician,divorced,primary,no,yes
12570,Ola,Pennsylvania,12570,12570,blue-collar,married,primary,no,yes
12571,Stacey,Columbia,12571,12571,blue-collar,single,primary,no,no
12572,Lisa,Newcastle,12572,12572,technician,married,secondary,no,yes
12573,David,New York,12573,12573,blue-collar,married,secondary,yes,no
12574,Jeanette,San Jose,12574,12574,self-employed,married,secondary,no,yes
12575,Adrian,Houston,12575,12575,management,married,secondary,no,no
12576,Peter,San Fransisco,12576,12576,technician,married,secondary,no,yes
12577,CHRIS,Los Angeles,12577,12577,services,divorced,secondary,no,no
12578,Rhiannon,Jersey,12578,12578,admin.,married,secondary,no,yes
12579,Shelly,San Antonio,12579,12579,blue-collar,married,secondary,no,yes
12580,Ola,Dallas,12580,12580,retired,married,secondary,no,yes
12581,Stacey,Santa Clara,12581,12581,entrepreneur,married,secondary,no,yes
12582,Lisa,Rosselle,12582,12582,technician,married,secondary,no,yes
12583,David,Pittsburgh,12583,12583,admin.,single,secondary,yes,yes
12584,Jeanette,Pennsylvania,12584,12584,blue-collar,married,primary,no,no
12585,Adrian,Columbia,12585,12585,admin.,married,secondary,no,no
12586,Peter,Newcastle,12586,12586,blue-collar,divorced,unknown,no,yes
12587,CHRIS,New York,12587,12587,entrepreneur,married,tertiary,yes,yes
12588,Rhiannon,San Jose,12588,12588,blue-collar,married,secondary,no,no
12589,Shelly,Houston,12589,12589,technician,single,secondary,no,no
12590,Ola,San Fransisco,12590,12590,technician,married,unknown,yes,yes
12591,Stacey,Los Angeles,12591,12591,management,divorced,tertiary,no,no
12592,Lisa,Jersey,12592,12592,entrepreneur,married,tertiary,no,yes
12593,David,San Antonio,12593,12593,technician,single,unknown,no,no
12594,Jeanette,Dallas,12594,12594,technician,married,secondary,yes,yes
12595,Adrian,Santa Clara,12595,12595,blue-collar,married,secondary,no,yes
12596,Peter,Rosselle,12596,12596,admin.,single,secondary,yes,no
12597,CHRIS,Pittsburgh,12597,12597,blue-collar,married,primary,no,no
12598,Rhiannon,Pennsylvania,12598,12598,services,single,tertiary,no,no
12599,Shelly,Columbia,12599,12599,technician,single,secondary,no,yes
12600,Ola,Newcastle,12600,12600,technician,single,secondary,no,no
12601,Stacey,New York,12601,12601,retired,married,primary,no,no
12602,Lisa,San Jose,12602,12602,blue-collar,married,secondary,no,no
12603,David,Houston,12603,12603,technician,married,secondary,no,no
12604,Jeanette,San Fransisco,12604,12604,admin.,married,secondary,yes,no
12605,Adrian,Los Angeles,12605,12605,admin.,married,secondary,yes,yes
12606,Peter,Jersey,12606,12606,management,single,tertiary,no,yes
12607,CHRIS,San Antonio,12607,12607,management,single,tertiary,yes,no
12608,Rhiannon,Dallas,12608,12608,services,single,secondary,yes,yes
12609,Shelly,Santa Clara,12609,12609,admin.,single,tertiary,no,yes
12610,Ola,Rosselle,12610,12610,technician,married,secondary,no,no
12611,Stacey,Pittsburgh,12611,12611,management,single,tertiary,no,yes
12612,Lisa,Pennsylvania,12612,12612,blue-collar,single,secondary,no,yes
12613,David,Columbia,12613,12613,technician,single,tertiary,no,yes
12614,Jeanette,Newcastle,12614,12614,admin.,married,secondary,yes,yes
12615,Adrian,New York,12615,12615,management,married,secondary,no,no
12616,Peter,San Jose,12616,12616,blue-collar,married,secondary,no,no
12617,CHRIS,Houston,12617,12617,admin.,married,secondary,no,yes
12618,Rhiannon,San Fransisco,12618,12618,blue-collar,married,primary,yes,yes
12619,Shelly,Los Angeles,12619,12619,management,married,tertiary,yes,yes
12620,Ola,Jersey,12620,12620,admin.,single,secondary,yes,no
12621,Stacey,San Antonio,12621,12621,blue-collar,married,secondary,yes,no
12622,Lisa,Dallas,12622,12622,services,single,secondary,no,yes
12623,David,Santa Clara,12623,12623,housemaid,married,primary,no,no
12624,Jeanette,Rosselle,12624,12624,technician,married,primary,no,no
12625,Adrian,Pittsburgh,12625,12625,admin.,single,secondary,yes,yes
12626,Peter,Pennsylvania,12626,12626,housemaid,married,primary,no,no
12627,CHRIS,Columbia,12627,12627,management,married,secondary,no,yes
12628,Rhiannon,Newcastle,12628,12628,management,married,tertiary,no,yes
12629,Shelly,New York,12629,12629,retired,divorced,primary,no,yes
12630,Ola,San Jose,12630,12630,technician,single,secondary,no,yes
12631,Stacey,Houston,12631,12631,blue-collar,married,primary,yes,no
12632,Lisa,San Fransisco,12632,12632,services,married,primary,no,no
12633,David,Los Angeles,12633,12633,services,married,secondary,yes,no
12634,Jeanette,Jersey,12634,12634,unemployed,single,secondary,no,yes
12635,Adrian,San Antonio,12635,12635,admin.,divorced,secondary,no,yes
12636,Peter,Dallas,12636,12636,blue-collar,single,primary,no,no
12637,CHRIS,Santa Clara,12637,12637,blue-collar,single,secondary,no,yes
12638,Rhiannon,Rosselle,12638,12638,management,single,tertiary,no,yes
12639,Shelly,Pittsburgh,12639,12639,services,divorced,secondary,no,yes
12640,Ola,Pennsylvania,12640,12640,admin.,single,secondary,no,yes
12641,Stacey,Columbia,12641,12641,blue-collar,single,secondary,no,no
12642,Lisa,Newcastle,12642,12642,retired,married,secondary,no,yes
12643,David,New York,12643,12643,admin.,single,tertiary,no,no
12644,Jeanette,San Jose,12644,12644,admin.,married,secondary,yes,no
12645,Adrian,Houston,12645,12645,services,single,secondary,yes,yes
12646,Peter,San Fransisco,12646,12646,technician,single,tertiary,no,yes
12647,CHRIS,Los Angeles,12647,12647,blue-collar,married,secondary,no,no
12648,Rhiannon,Jersey,12648,12648,management,married,tertiary,no,yes
12649,Shelly,San Antonio,12649,12649,blue-collar,divorced,primary,no,yes
12650,Ola,Dallas,12650,12650,self-employed,divorced,tertiary,no,yes
12651,Stacey,Santa Clara,12651,12651,services,single,primary,no,no
12652,Lisa,Rosselle,12652,12652,technician,married,secondary,no,yes
12653,David,Pittsburgh,12653,12653,blue-collar,married,secondary,yes,no
12654,Jeanette,Pennsylvania,12654,12654,blue-collar,divorced,primary,no,yes
12655,Adrian,Columbia,12655,12655,blue-collar,married,primary,no,yes
12656,Peter,Newcastle,12656,12656,blue-collar,single,secondary,no,yes
12657,CHRIS,New York,12657,12657,retired,married,unknown,no,yes
12658,Rhiannon,San Jose,12658,12658,management,single,secondary,no,no
12659,Shelly,Houston,12659,12659,blue-collar,married,primary,no,no
12660,Ola,San Fransisco,12660,12660,blue-collar,married,secondary,no,yes
12661,Stacey,Los Angeles,12661,12661,technician,single,secondary,no,no
12662,Lisa,Jersey,12662,12662,technician,single,secondary,yes,yes
12663,David,San Antonio,12663,12663,blue-collar,single,secondary,yes,no
12664,Jeanette,Dallas,12664,12664,blue-collar,married,secondary,yes,yes
12665,Adrian,Santa Clara,12665,12665,blue-collar,single,primary,no,no
12666,Peter,Rosselle,12666,12666,blue-collar,single,secondary,no,no
12667,CHRIS,Pittsburgh,12667,12667,blue-collar,married,secondary,no,yes
12668,Rhiannon,Pennsylvania,12668,12668,technician,single,secondary,no,yes
12669,Shelly,Columbia,12669,12669,blue-collar,divorced,primary,no,yes
12670,Ola,Newcastle,12670,12670,technician,married,tertiary,no,no
12671,Stacey,New York,12671,12671,blue-collar,married,primary,yes,yes
12672,Lisa,San Jose,12672,12672,services,married,secondary,no,no
12673,David,Houston,12673,12673,admin.,married,secondary,no,yes
12674,Jeanette,San Fransisco,12674,12674,technician,married,secondary,no,yes
12675,Adrian,Los Angeles,12675,12675,unemployed,divorced,primary,no,no
12676,Peter,Jersey,12676,12676,technician,single,secondary,no,yes
12677,CHRIS,San Antonio,12677,12677,services,married,secondary,yes,yes
12678,Rhiannon,Dallas,12678,12678,services,single,secondary,no,yes
12679,Shelly,Santa Clara,12679,12679,management,married,secondary,no,yes
12680,Ola,Rosselle,12680,12680,services,married,secondary,no,no
12681,Stacey,Pittsburgh,12681,12681,admin.,single,secondary,no,no
12682,Lisa,Pennsylvania,12682,12682,admin.,divorced,secondary,no,no
12683,David,Columbia,12683,12683,entrepreneur,married,secondary,no,no
12684,Jeanette,Newcastle,12684,12684,services,married,secondary,yes,yes
12685,Adrian,New York,12685,12685,blue-collar,married,primary,yes,no
12686,Peter,San Jose,12686,12686,blue-collar,married,secondary,yes,no
12687,CHRIS,Houston,12687,12687,technician,married,secondary,no,no
12688,Rhiannon,San Fransisco,12688,12688,management,married,tertiary,yes,no
12689,Shelly,Los Angeles,12689,12689,blue-collar,married,secondary,yes,yes
12690,Ola,Jersey,12690,12690,entrepreneur,married,tertiary,no,no
12691,Stacey,San Antonio,12691,12691,management,divorced,tertiary,yes,yes
12692,Lisa,Dallas,12692,12692,management,single,tertiary,yes,no
12693,David,Santa Clara,12693,12693,entrepreneur,divorced,primary,no,no
12694,Jeanette,Rosselle,12694,12694,services,married,secondary,no,no
12695,Adrian,Pittsburgh,12695,12695,admin.,single,secondary,yes,no
12696,Peter,Pennsylvania,12696,12696,technician,married,secondary,no,yes
12697,CHRIS,Columbia,12697,12697,blue-collar,married,primary,yes,no
12698,Rhiannon,Newcastle,12698,12698,blue-collar,married,primary,yes,yes
12699,Shelly,New York,12699,12699,management,married,unknown,no,no
12700,Ola,San Jose,12700,12700,management,married,primary,no,yes
12701,Stacey,Houston,12701,12701,housemaid,married,primary,no,yes
12702,Lisa,San Fransisco,12702,12702,services,married,secondary,yes,no
12703,David,Los Angeles,12703,12703,housemaid,married,primary,yes,no
12704,Jeanette,Jersey,12704,12704,retired,married,primary,yes,no
12705,Adrian,San Antonio,12705,12705,management,married,primary,no,no
12706,Peter,Dallas,12706,12706,blue-collar,married,primary,yes,no
12707,CHRIS,Santa Clara,12707,12707,unemployed,single,primary,yes,no
12708,Rhiannon,Rosselle,12708,12708,management,married,tertiary,yes,no
12709,Shelly,Pittsburgh,12709,12709,management,married,primary,yes,no
